STATE,CITY,DAY,MONTH,HARM_EV,MAN_COLL,TYP_INT,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS,DRUNK_DR
25,1395,29,5,43,0,1,0,1,10,0,10,0,0,0,1,0
25,1520,29,5,12,6,1,0,1,1,0,1,0,0,0,1,0
25,320,2,6,12,6,1,0,1,1,0,1,0,0,0,1,0
25,510,15,6,42,0,1,0,1,10,2,2,0,0,0,1,0
25,1092,15,6,12,6,2,0,1,2,0,2,0,0,0,1,0
25,990,15,6,43,0,1,0,3,1,0,1,0,0,0,1,1
25,1520,17,6,42,0,3,0,3,1,0,1,0,0,0,1,1
25,120,6,6,8,0,1,0,1,1,0,1,0,0,0,1,0
25,1520,12,6,8,0,1,0,2,1,0,1,0,0,0,1,0
25,251,30,6,24,0,1,0,1,1,0,1,0,0,0,1,1
25,195,19,6,12,6,2,0,1,1,0,1,0,0,0,1,0
25,120,3,7,12,6,3,0,1,1,0,1,0,0,0,1,0
25,120,8,7,12,8,1,0,3,1,0,1,0,0,0,1,1
25,1120,10,7,42,0,4,0,3,1,0,1,0,0,0,1,0
25,469,31,7,43,0,3,0,1,1,0,1,0,0,0,1,0
25,472,31,7,35,0,1,0,1,1,0,1,0,0,0,1,0
25,120,13,7,8,0,2,0,1,1,0,1,0,0,0,1,0
25,120,25,7,12,6,2,0,1,2,10,2,0,0,0,1,0
25,1530,10,8,33,0,3,0,1,98,0,98,0,0,0,2,0
25,850,22,8,33,0,1,0,1,1,0,1,0,0,0,1,0
25,630,15,8,12,7,3,0,5,1,0,1,20,0,0,1,0
25,1298,5,8,24,0,1,0,3,1,0,1,0,0,0,1,1
25,130,16,8,12,2,1,0,1,1,0,1,0,0,0,1,0
25,125,31,8,12,2,3,0,1,1,0,1,0,0,0,1,0
25,470,16,8,12,6,1,0,1,1,0,1,0,0,0,1,0
25,370,13,7,24,0,1,0,2,1,0,1,0,0,0,1,1
25,1278,13,8,12,7,2,0,1,10,0,10,0,0,0,1,0
25,476,29,6,7,0,4,0,1,1,0,1,99,99,99,1,0
25,685,27,7,53,0,4,0,1,1,0,1,0,0,0,1,0
25,1158,28,6,12,2,1,0,3,1,0,1,0,0,0,1,2
25,220,10,8,12,6,2,0,1,1,0,1,0,0,0,1,0
25,251,20,7,41,0,1,0,1,1,0,1,0,0,0,1,0
25,210,20,8,12,7,1,0,1,1,0,1,0,0,0,1,0
25,1527,31,8,24,0,1,0,2,1,0,1,0,0,0,1,1
25,730,8,9,58,0,3,0,3,1,0,1,0,0,0,1,1
25,1270,16,9,25,0,1,0,3,1,0,1,0,0,0,1,1
25,75,4,8,12,2,1,0,1,10,2,2,0,0,0,1,1
25,320,15,7,58,0,1,0,1,1,0,1,0,0,0,1,0
25,75,28,7,12,6,1,0,2,10,0,10,20,0,0,3,2
25,130,19,6,1,0,1,0,1,1,0,1,0,0,0,1,0
25,1150,1,7,12,2,1,0,1,1,0,1,0,0,0,1,0
25,880,20,7,12,6,3,0,3,1,0,1,0,0,0,1,1
25,1520,4,7,18,0,3,0,1,1,0,1,0,0,0,2,0
25,121,2,9,12,1,1,0,1,1,0,1,0,0,0,1,0
25,1520,25,8,14,0,1,0,3,1,0,1,0,0,0,1,0
25,630,25,7,12,1,1,0,1,1,0,1,0,0,0,1,0
25,610,22,7,42,0,1,0,6,2,0,2,0,0,0,1,0
25,450,29,7,33,0,3,0,5,1,0,1,0,0,0,1,1
25,694,17,7,8,0,1,0,2,10,0,10,0,0,0,1,0
25,95,28,8,8,0,2,0,1,1,0,1,0,0,0,1,0
25,182,8,9,39,0,3,0,1,10,0,10,0,0,0,1,1
25,840,7,7,9,0,3,0,1,1,0,1,0,0,0,1,0
25,422,21,7,9,0,2,0,1,1,0,1,0,0,0,1,0
25,660,8,7,12,2,1,0,3,1,0,1,0,0,0,1,1
25,1085,8,7,12,1,1,0,2,1,0,1,0,0,0,1,1
25,1060,16,6,14,0,1,0,2,1,0,1,19,15,0,1,0
25,1030,24,8,12,6,3,0,1,1,0,1,0,0,0,1,0
25,1260,13,8,7,0,1,0,1,10,0,10,99,99,99,1,0
25,550,28,9,42,0,1,0,1,1,0,1,0,0,0,1,0
25,35,23,9,42,0,1,0,2,1,0,1,0,0,0,1,0
25,40,3,9,30,0,1,0,1,1,0,1,0,0,0,1,0
25,120,11,7,12,6,2,0,1,10,0,10,0,0,0,1,0
25,840,28,8,24,0,1,0,1,1,0,1,0,0,0,1,0
25,1300,12,8,30,0,1,0,3,1,0,1,0,0,0,1,0
25,210,16,8,30,0,1,0,1,1,0,1,0,0,0,1,1
25,1446,25,8,33,0,1,0,1,1,0,1,0,0,0,1,1
25,870,10,8,26,0,1,0,1,98,0,98,0,0,0,1,0
25,50,25,8,35,0,1,0,2,1,0,1,0,0,0,1,1
25,1270,4,8,12,6,2,0,3,2,0,2,0,0,0,1,2
25,1270,30,8,8,0,2,0,1,1,0,1,0,0,0,1,0
25,1230,29,8,8,0,1,0,1,1,0,1,0,0,0,1,0
25,476,4,8,12,2,3,0,1,1,0,1,0,0,0,1,1
25,1119,8,9,24,0,1,0,2,1,0,1,0,0,0,1,0
25,1520,18,9,33,0,1,0,3,1,0,1,0,0,0,1,1
25,1270,15,9,8,0,1,0,3,1,0,1,0,0,0,1,0
25,1431,21,9,8,0,2,0,3,1,0,1,0,0,0,1,0
25,1270,22,9,8,0,3,0,3,1,0,1,0,0,0,1,0
25,79,30,9,53,0,1,0,2,1,0,1,0,0,0,1,1
25,1270,2,9,33,0,2,0,1,1,0,1,0,0,0,1,0
25,1510,12,9,12,1,1,0,1,10,0,10,0,0,0,1,0
25,470,18,9,31,0,1,0,3,1,0,1,0,0,0,1,1
25,900,23,9,12,1,1,4,2,1,0,1,0,0,0,1,0
25,1133,28,9,12,1,1,0,1,2,0,2,0,0,0,1,0
25,1520,22,9,12,1,1,0,3,10,2,2,0,0,0,1,1
25,1298,16,9,42,0,98,0,1,1,0,1,0,0,0,1,0
25,10,29,9,14,0,1,0,3,10,0,10,0,0,0,1,0
25,560,29,9,26,0,1,0,2,1,0,1,14,0,0,1,0
25,469,30,9,12,6,1,0,1,1,0,1,0,0,0,1,0
25,470,24,9,12,6,2,0,3,1,0,1,0,0,0,1,0
25,685,4,9,12,6,2,0,1,1,0,1,0,0,0,1,0
25,538,23,9,42,0,1,0,8,98,0,98,0,0,0,1,0
25,1172,1,10,26,0,1,0,2,1,0,1,0,0,0,1,0
25,170,5,10,8,0,2,0,5,1,0,1,0,0,0,1,0
25,375,7,10,33,0,2,0,1,1,0,1,0,0,0,1,1
25,924,21,10,42,0,1,0,2,1,0,1,0,0,0,1,1
25,855,17,10,24,0,1,0,1,1,0,1,0,0,0,1,0
25,1278,31,10,42,0,1,0,1,1,0,1,0,0,0,1,0
25,1092,22,10,8,0,1,0,3,1,0,1,0,0,0,1,0
25,450,22,10,8,0,2,0,3,1,0,1,0,0,0,1,0
25,677,13,10,33,0,1,0,2,1,0,1,0,0,0,1,0
25,680,4,10,12,1,1,0,1,1,0,1,0,0,0,1,0
25,1081,6,10,12,6,2,0,1,1,0,1,0,0,0,1,1
25,195,8,10,12,2,1,0,2,2,0,2,0,0,0,2,1
25,990,8,10,12,6,1,0,1,10,0,10,0,0,0,1,0
25,120,10,10,12,6,4,0,1,1,0,1,0,0,0,1,0
25,1375,19,9,8,0,1,0,1,10,0,10,0,0,0,1,0
25,122,26,10,12,2,1,0,2,1,0,1,0,0,0,1,0
25,185,4,10,12,1,1,4,3,1,0,1,0,0,0,1,0
25,520,31,10,12,1,1,0,3,1,0,1,0,0,0,1,0
25,195,16,10,12,8,1,0,3,1,0,1,0,0,0,1,1
25,93,15,10,39,0,1,0,1,10,2,2,0,0,0,2,0
25,330,2,11,42,0,1,0,1,10,0,10,0,0,0,1,0
25,259,6,11,42,0,1,0,3,2,0,2,0,0,0,1,1
25,829,6,11,8,0,1,0,1,2,10,2,0,0,0,1,0
25,1336,13,7,17,0,1,0,3,1,0,1,0,0,0,1,1
25,120,7,11,33,0,2,0,1,1,0,1,0,0,0,1,0
25,105,9,11,42,0,1,0,2,1,0,1,0,0,0,1,1
25,170,9,11,9,0,3,0,1,98,0,98,0,0,0,1,0
25,469,10,11,30,0,2,0,3,2,10,2,0,0,0,1,1
25,488,11,11,30,0,1,0,3,1,0,1,0,0,0,1,1
25,480,11,11,42,0,1,0,3,10,0,10,0,0,0,1,1
25,479,25,11,42,0,1,0,2,10,0,10,0,0,0,1,0
25,1360,29,11,35,0,1,0,2,1,0,1,0,0,0,1,0
25,240,26,11,8,0,1,1,1,10,0,10,0,0,0,1,0
25,120,27,11,33,0,2,0,1,1,0,1,0,0,0,1,0
25,1270,25,10,12,6,2,0,3,1,0,1,0,0,0,1,0
25,1270,1,11,8,0,2,0,3,1,0,1,0,0,0,1,0
25,1465,2,11,12,6,3,0,1,2,10,2,0,0,0,1,0
25,943,22,11,12,6,1,0,2,98,0,98,0,0,0,2,0
25,88,15,11,8,0,1,4,1,10,0,10,0,0,0,1,0
25,850,13,11,12,6,2,0,3,2,0,2,0,0,0,1,0
25,1185,23,11,14,0,1,0,1,10,0,10,23,15,0,1,0
25,660,30,11,8,0,1,0,3,10,0,10,0,0,0,1,0
25,1270,8,11,12,2,1,0,3,1,0,1,0,0,0,1,0
25,1503,19,10,8,0,3,0,1,1,0,1,0,0,0,1,0
25,1012,22,11,12,6,2,0,3,1,0,1,0,0,0,1,1
25,1120,19,10,12,1,3,0,1,1,0,1,0,0,0,1,1
25,745,20,10,12,2,1,0,2,1,0,1,0,0,0,1,1
25,1270,13,11,33,0,3,0,1,10,2,2,0,0,0,2,0
25,437,28,11,30,0,1,0,1,10,0,10,0,0,0,1,0
25,1465,14,11,8,0,1,0,2,10,0,10,0,0,0,1,0
25,1500,12,10,12,2,1,0,4,1,0,1,0,0,0,1,0
25,1185,10,8,12,2,2,0,3,1,0,1,0,0,0,1,0
25,845,10,10,26,0,1,0,3,10,0,10,0,0,0,1,1
25,1520,10,10,8,0,1,0,4,1,0,1,0,0,0,1,0
25,180,24,12,42,0,1,0,3,10,0,10,0,0,0,1,1
25,1465,2,12,35,0,1,0,4,10,2,2,0,0,0,1,0
25,600,2,12,42,0,1,0,2,4,0,4,0,0,0,1,0
25,295,3,12,8,0,1,0,1,1,0,1,0,0,0,1,0
25,810,4,12,42,0,1,0,1,1,0,1,0,0,0,1,1
25,9999,3,12,24,0,1,0,9,99,0,99,0,0,0,1,1
25,500,26,11,52,0,4,0,3,2,0,2,0,0,0,1,1
25,1260,14,12,12,2,1,0,3,1,0,1,0,0,0,1,0
25,570,12,12,8,0,1,0,3,1,0,1,0,0,0,1,0
25,450,19,12,8,0,1,0,2,1,0,1,0,0,0,1,0
25,1060,20,12,8,0,3,0,3,1,0,1,0,0,0,1,0
25,1520,21,12,24,0,1,0,1,2,0,2,0,0,0,1,0
25,1230,21,12,8,0,1,0,2,2,5,2,0,0,0,1,0
25,370,21,12,24,0,1,0,1,10,0,10,0,0,0,1,0
25,1465,24,12,8,0,3,0,3,1,0,1,0,0,0,1,0
25,1064,29,12,8,0,1,0,3,1,0,1,0,0,0,1,0
25,1465,25,12,12,2,1,0,1,1,0,1,0,0,0,1,0
25,1278,30,12,12,6,3,0,1,1,0,1,0,0,0,1,0
25,1465,31,8,8,0,1,0,1,1,0,1,0,0,0,1,0
25,1000,29,12,12,2,1,0,3,5,10,5,0,0,0,1,0
25,1270,22,12,12,6,3,0,1,10,0,10,0,0,0,1,0
25,600,11,12,12,6,2,0,1,1,0,1,0,0,0,1,0
25,500,9,12,33,0,1,0,1,1,0,1,0,0,0,1,0
25,94,7,12,8,0,3,0,1,1,0,1,0,0,0,1,0
25,1439,14,9,24,0,1,0,2,1,0,1,0,0,0,1,1
25,114,26,12,12,6,1,0,2,1,0,1,0,0,0,1,0
25,120,29,11,8,0,1,0,3,1,0,1,0,0,0,1,0
25,1070,9,12,8,0,3,0,3,1,0,1,0,0,0,2,1
25,99,1,12,42,0,1,0,2,1,0,1,0,0,0,1,1
25,1520,25,10,8,0,1,0,3,10,0,10,0,0,0,1,0
25,850,29,10,8,0,1,0,3,1,0,1,0,0,0,1,0
25,125,15,12,33,0,1,0,3,10,0,10,0,0,0,1,1
25,924,21,11,12,2,1,0,2,1,0,1,0,0,0,1,0
25,35,5,12,12,8,1,0,1,1,0,1,0,0,0,2,0
25,1395,9,12,8,0,1,0,2,10,0,10,19,0,0,1,0
25,770,21,12,12,2,1,0,1,2,0,2,0,0,0,1,1
25,320,13,12,12,1,1,0,2,1,0,1,26,0,0,1,1
25,850,4,11,25,0,3,0,3,10,0,10,0,0,0,1,0
26,0,2,1,12,1,2,0,1,1,0,1,99,99,99,1,0
26,0,4,1,8,0,1,0,2,4,11,4,0,0,0,1,0
26,0,7,1,12,6,2,0,1,10,0,10,0,0,0,2,0
26,4020,5,1,9,0,1,0,3,1,0,1,0,0,0,1,0
26,2010,7,1,12,1,1,0,1,10,0,10,0,0,0,2,0
26,0,5,1,32,0,1,0,1,1,0,1,99,99,99,1,0
26,2290,10,1,9,0,1,0,2,1,0,1,0,0,0,1,0
26,0,11,1,12,6,1,0,2,2,0,2,99,99,99,1,0
26,0,18,1,8,0,1,0,4,10,0,10,0,0,0,1,0
26,0,21,1,12,2,1,0,2,10,0,10,0,0,0,1,1
26,1084,19,1,12,6,2,0,1,1,0,1,0,0,0,2,0
26,0,26,1,1,0,1,0,1,1,0,1,19,0,0,1,0
26,4154,26,1,12,6,1,0,2,99,0,99,22,0,0,1,0
26,0,28,1,42,0,1,0,1,1,0,1,99,99,99,1,0
26,890,29,1,12,6,1,0,2,4,0,4,0,0,0,1,0
26,1260,20,1,8,0,1,0,3,1,0,1,99,99,99,1,0
26,1178,31,1,12,6,1,0,1,10,0,10,22,0,0,2,0
26,0,22,1,12,6,1,0,1,4,0,4,0,0,0,1,1
26,1931,23,1,8,0,1,0,2,1,0,1,22,0,0,1,0
26,3320,19,1,30,0,1,0,1,1,0,1,0,0,0,1,0
26,2700,3,1,8,0,1,0,3,4,0,4,14,19,0,1,0
26,0,10,1,8,0,1,0,3,2,0,2,14,23,0,1,1
26,0,3,1,12,9,1,0,1,4,0,4,19,27,0,1,0
26,150,5,1,12,2,1,0,1,1,0,1,99,99,99,1,0
26,0,7,1,42,0,1,0,2,1,0,1,99,99,99,1,1
26,0,4,1,12,7,1,0,5,1,0,1,0,0,0,2,0
26,2010,7,1,8,0,1,0,3,10,0,10,0,0,0,1,0
26,1780,2,2,12,2,1,0,2,1,0,1,0,0,0,1,0
26,0,8,1,42,0,1,0,2,4,0,4,22,0,0,1,1
26,895,3,2,12,2,1,0,1,10,0,10,0,0,0,1,0
26,0,1,1,12,6,1,0,5,10,0,10,22,0,0,1,0
26,320,10,1,8,0,2,0,3,2,0,2,0,0,0,1,0
26,0,3,2,24,0,1,0,2,1,0,1,0,0,0,1,0
26,1260,10,1,8,0,1,0,3,1,0,1,99,99,99,1,0
26,0,5,2,53,0,1,0,1,1,0,1,99,99,99,2,0
26,1260,11,1,33,0,2,0,3,5,0,5,99,99,99,2,0
26,0,6,2,12,6,1,0,2,4,0,4,0,0,0,1,0
26,2700,14,1,24,0,1,0,2,1,0,1,0,0,0,1,1
26,0,16,1,24,0,1,0,2,4,0,4,0,0,0,1,0
26,0,19,1,8,0,1,0,3,1,0,1,99,99,99,1,0
26,2765,21,1,12,6,2,0,1,5,0,5,22,0,0,1,0
26,0,23,1,30,0,1,0,2,10,0,10,0,0,0,1,0
26,1440,23,1,42,0,1,0,1,10,0,10,0,0,0,1,0
26,3641,20,1,1,0,1,0,3,1,0,1,0,0,0,1,0
26,3466,26,1,1,0,1,0,5,1,0,1,99,99,99,1,1
26,2010,22,1,8,0,2,0,5,2,0,2,0,0,0,1,0
26,0,6,2,42,0,1,0,1,4,0,4,99,99,99,2,0
26,4915,29,1,12,6,1,0,1,4,0,4,0,0,0,1,0
26,4521,5,2,12,2,1,0,2,10,0,10,0,0,0,1,1
26,4626,28,1,43,0,1,0,2,1,0,1,0,0,0,1,1
26,5089,30,1,12,1,1,0,1,1,0,1,99,99,99,1,0
26,0,7,2,12,1,1,0,2,4,0,4,14,0,0,1,0
26,0,31,1,42,0,1,0,2,1,0,1,0,0,0,1,0
26,3450,9,1,12,6,2,0,1,10,0,10,0,0,0,1,0
26,1730,8,2,30,0,1,0,3,10,0,10,99,99,99,1,1
26,0,13,2,12,2,1,0,1,1,0,1,22,0,0,1,0
26,0,9,2,8,0,1,0,2,4,0,4,0,0,0,1,0
26,0,15,2,42,0,1,0,2,10,0,10,22,0,0,1,1
26,131,18,2,42,0,1,0,2,10,0,10,0,0,0,1,1
26,305,2,2,12,1,3,0,1,1,0,1,0,0,0,1,0
26,919,18,2,42,0,1,0,2,4,0,4,0,0,0,1,0
26,0,3,2,18,0,1,0,1,4,0,4,0,0,0,1,0
26,1260,20,2,30,0,2,0,3,2,0,2,0,0,0,1,0
26,1260,3,2,8,0,2,0,3,1,0,1,99,99,99,1,0
26,0,4,2,12,2,1,0,2,4,0,4,0,0,0,1,0
26,1260,21,2,12,1,1,0,3,1,0,1,99,99,99,1,0
26,0,5,2,12,2,1,0,1,10,0,10,22,0,0,1,0
26,0,7,2,12,6,1,0,2,4,0,4,0,0,0,1,0
26,0,8,2,12,8,1,0,2,1,0,1,99,99,99,1,0
26,0,8,2,12,1,1,0,1,1,0,1,0,0,0,1,0
26,3080,10,2,12,6,1,0,1,4,0,4,99,99,99,1,0
26,4815,7,2,8,0,1,0,3,1,0,1,0,0,0,1,0
26,4571,26,2,8,0,2,0,3,1,0,1,0,0,0,1,0
26,2010,23,2,1,0,1,0,3,10,0,10,99,99,99,2,1
26,1260,13,2,12,6,2,0,1,1,0,1,0,0,0,1,0
26,4330,26,2,12,1,1,0,3,1,0,1,0,0,0,1,1
26,0,9,2,12,6,1,0,1,4,0,4,0,0,0,1,0
26,1652,16,2,12,1,1,0,5,1,0,1,28,0,0,1,1
26,0,18,2,12,2,1,0,2,10,0,10,0,0,0,1,2
26,2710,15,2,8,0,1,0,5,1,0,1,14,0,0,1,0
26,4447,20,2,12,6,1,0,4,10,0,10,0,0,0,1,0
26,0,4,2,12,6,1,0,2,11,0,11,0,0,0,1,1
26,3725,22,2,42,0,1,0,2,1,0,1,0,0,0,1,0
26,5343,18,2,12,2,1,0,2,1,0,1,99,99,99,1,1
26,0,18,2,42,0,1,0,1,1,0,1,22,0,0,1,1
26,2181,11,2,44,0,1,0,1,10,0,10,2,0,0,1,0
26,3080,21,2,12,2,1,0,2,1,0,1,0,0,0,1,1
26,0,25,2,12,6,2,0,1,10,0,10,0,0,0,1,0
26,0,25,2,9,0,1,0,3,2,0,2,0,0,0,1,0
26,1260,26,2,40,0,1,0,3,1,0,1,0,0,0,1,0
26,0,22,2,30,0,1,0,2,1,0,1,0,0,0,1,0
26,0,27,2,8,0,1,0,3,1,0,1,0,0,0,1,0
26,2520,3,2,12,6,2,0,1,1,0,1,99,99,99,1,0
26,0,25,2,8,0,1,0,2,1,0,1,0,0,0,1,0
26,0,3,3,35,0,1,0,1,1,0,1,22,0,0,1,1
26,0,3,3,42,0,1,0,1,1,0,1,0,0,0,1,0
26,3359,8,3,12,6,1,0,1,4,0,4,0,0,0,1,0
26,1260,4,3,12,1,1,0,3,1,0,1,19,0,0,1,0
26,0,6,3,12,2,1,0,1,4,0,4,22,0,0,1,0
26,0,2,3,8,0,1,0,1,1,0,1,22,0,0,1,0
26,1084,7,3,1,0,1,0,1,4,0,4,99,99,99,1,0
26,0,6,3,12,6,1,0,2,10,0,10,23,0,0,3,1
26,0,8,3,12,2,1,0,1,10,0,10,0,0,0,1,1
26,2700,7,3,12,6,2,0,3,1,0,1,0,0,0,1,1
26,0,11,3,42,0,1,0,1,1,0,1,0,0,0,1,0
26,0,8,3,12,2,1,0,1,10,0,10,22,0,0,1,0
26,0,4,3,34,0,1,0,2,1,0,1,22,0,0,1,1
26,1260,16,2,33,0,1,0,1,10,0,10,99,99,99,1,0
26,1731,14,3,12,1,1,0,1,1,0,1,28,0,0,2,0
26,0,14,3,34,0,1,0,2,1,0,1,0,0,0,1,0
26,0,10,3,42,0,1,0,4,10,0,10,0,0,0,1,0
26,4214,13,3,1,0,1,0,1,10,0,10,0,0,0,1,0
26,0,11,3,8,0,1,0,2,1,0,1,19,0,0,1,1
26,0,17,3,12,1,1,0,2,1,0,1,0,0,0,1,1
26,4807,14,3,12,2,1,0,2,1,0,1,99,99,99,1,1
26,0,15,3,42,0,1,0,2,10,0,10,0,0,0,1,1
26,0,19,3,12,1,3,0,1,1,0,1,19,0,0,1,0
26,0,1,3,8,0,1,0,2,10,0,10,99,99,99,1,0
26,0,18,3,12,6,1,0,1,1,0,1,22,0,0,1,0
26,2700,16,3,8,0,3,0,3,1,0,1,0,0,0,1,0
26,4330,17,3,8,0,2,0,3,1,0,1,0,0,0,1,0
26,0,20,3,42,0,1,0,2,1,0,1,99,99,99,1,0
26,0,20,3,42,0,1,0,2,1,0,1,22,0,0,1,1
26,0,11,3,30,0,1,0,1,1,0,1,0,0,0,1,1
26,1260,20,3,42,0,1,0,2,1,0,1,0,0,0,1,0
26,0,23,3,42,0,1,0,2,1,0,1,22,0,0,1,0
26,2520,20,3,12,6,2,0,3,1,0,1,99,99,99,2,1
26,1260,26,3,33,0,1,0,3,1,0,1,99,99,99,1,1
26,0,29,3,12,6,2,0,2,2,0,2,0,0,0,1,0
26,0,25,3,42,0,1,0,2,10,0,10,0,0,0,1,1
26,0,31,3,12,6,2,0,1,4,0,4,0,0,0,1,0
26,0,25,3,30,0,1,0,2,1,0,1,0,0,0,1,1
26,0,30,3,42,0,1,0,2,10,0,10,22,0,0,1,0
26,1586,26,3,12,1,1,0,2,1,0,1,0,0,0,1,1
26,1731,30,3,8,0,1,0,3,1,0,1,0,0,0,1,0
26,0,19,3,12,6,2,0,3,1,0,1,99,99,99,1,0
26,0,26,3,12,6,2,0,1,10,0,10,0,0,0,1,0
26,5110,27,3,8,0,1,0,1,2,0,2,14,23,0,1,1
26,1680,9,2,12,1,1,0,1,4,0,4,27,0,0,1,0
26,0,3,4,12,6,1,0,1,3,0,3,22,0,0,2,0
26,0,2,4,12,1,1,4,4,1,0,1,0,0,0,1,0
26,3390,23,3,8,0,2,0,1,1,0,1,0,0,0,1,0
26,2500,11,3,12,6,2,0,1,1,0,1,0,0,0,1,0
26,5113,24,3,12,6,1,0,3,1,0,1,0,0,0,1,1
26,2544,31,3,3,0,1,0,2,1,0,1,22,0,0,1,1
26,0,24,3,12,2,1,0,1,1,0,1,0,0,0,1,1
26,2020,4,4,12,6,2,0,1,10,0,10,99,99,99,1,0
26,0,5,4,12,7,1,0,2,1,0,1,23,0,0,1,0
26,0,6,4,42,0,1,0,2,10,0,10,22,0,0,1,1
26,4060,11,4,12,8,2,0,1,10,0,10,0,0,0,1,0
26,0,2,4,25,0,1,0,4,1,0,1,0,0,0,1,0
26,448,13,3,12,1,1,0,1,1,0,1,26,0,0,1,0
26,1260,24,4,8,0,2,0,3,1,0,1,99,99,99,1,0
26,0,3,4,12,6,1,0,1,2,0,2,22,0,0,1,1
26,4649,22,3,8,0,1,0,1,1,0,1,0,0,0,1,0
26,0,6,2,45,0,1,0,1,1,0,1,0,0,0,1,0
26,2850,9,4,12,6,1,0,3,1,0,1,0,0,0,1,0
26,4166,29,3,59,0,2,0,3,1,0,1,99,99,99,3,1
26,47,1,4,1,0,1,0,2,1,0,1,99,99,99,1,0
26,0,15,4,12,6,1,0,1,2,0,2,0,0,0,1,0
26,0,14,4,31,0,1,0,2,1,0,1,22,0,0,1,1
26,1260,11,4,25,0,1,0,3,10,0,10,99,99,99,1,0
26,0,2,4,12,6,2,0,1,1,0,1,22,0,0,1,0
26,0,16,4,12,6,2,0,1,10,0,10,0,0,0,1,0
26,2510,16,3,8,0,1,0,2,1,0,1,99,99,99,1,0
26,0,4,4,12,6,1,0,4,11,0,11,0,0,0,1,0
26,3582,8,4,12,2,1,0,1,1,0,1,19,0,0,2,1
26,1009,9,4,9,0,1,0,2,10,0,10,0,0,0,1,1
26,0,18,4,12,1,1,0,1,10,0,10,0,0,0,1,0
26,0,7,4,32,0,3,0,3,1,0,1,99,99,99,1,1
26,3100,21,4,8,0,3,0,3,1,0,1,0,0,0,1,1
26,0,7,4,9,0,1,0,2,1,0,1,0,0,0,1,0
26,0,13,4,1,0,1,0,2,10,0,10,99,99,99,1,1
26,0,14,4,32,0,1,0,1,3,0,3,99,99,99,1,0
26,0,15,4,32,0,1,0,4,2,0,2,20,0,0,3,0
26,2480,15,4,42,0,1,0,2,1,0,1,0,0,0,1,1
26,1260,14,4,12,2,1,0,3,1,0,1,0,0,0,2,0
26,1260,21,4,25,0,1,0,3,1,0,1,0,0,0,1,1
26,785,4,4,1,0,1,0,2,4,0,4,0,0,0,1,0
26,0,26,4,12,6,1,0,1,1,0,1,0,0,0,1,0
26,0,27,4,42,0,1,0,9,99,0,99,99,99,99,1,1
26,0,27,4,12,6,2,0,1,1,0,1,0,0,0,1,0
26,1730,28,4,12,6,2,0,6,1,0,1,0,0,0,1,0
26,1730,28,4,12,6,1,0,2,1,0,1,99,99,99,1,1
26,0,22,4,42,0,1,0,1,1,0,1,22,0,0,1,0
26,1260,19,4,8,0,3,0,1,1,0,1,0,0,0,1,0
26,0,23,4,12,1,1,0,1,1,0,1,0,0,0,1,0
26,0,28,4,12,1,1,0,5,1,0,1,0,0,0,1,0
26,3014,28,4,12,1,1,0,2,1,0,1,0,0,0,1,0
26,2510,30,4,12,1,1,0,1,1,0,1,0,0,0,2,1
26,1260,28,4,12,1,1,0,3,2,0,2,99,99,99,1,1
26,3450,27,4,12,1,2,0,3,10,0,10,14,0,0,1,1
26,1730,14,4,12,1,1,0,1,3,0,3,19,0,0,1,1
26,0,30,4,12,6,1,0,2,1,0,1,22,0,0,1,0
26,1730,30,4,12,2,1,0,3,1,0,1,99,99,99,1,0
26,0,20,4,12,6,2,0,1,1,0,1,99,99,99,1,0
26,0,29,4,12,2,1,0,1,1,0,1,0,0,0,1,0
26,0,31,3,42,0,1,0,1,1,0,1,22,0,0,2,1
26,4567,3,3,12,6,2,0,3,1,0,1,99,99,99,1,1
26,0,9,4,1,0,1,0,1,1,0,1,22,0,0,1,1
26,0,12,4,12,6,1,0,5,1,0,1,0,0,0,1,0
26,2290,1,4,30,0,1,0,2,10,0,10,99,99,99,2,1
26,4020,23,4,12,6,1,0,1,1,0,1,0,0,0,1,0
26,0,24,4,42,0,1,0,1,1,0,1,99,99,99,1,0
26,1009,1,4,33,0,1,0,1,10,0,10,0,0,0,1,0
26,4521,27,4,12,2,2,0,1,1,0,1,0,0,0,1,0
26,0,1,5,12,2,1,0,1,1,0,1,0,0,0,1,0
26,5113,20,4,12,6,1,0,3,1,0,1,0,0,0,1,1
26,320,9,5,25,0,1,0,1,10,0,10,0,0,0,1,0
26,0,1,5,34,0,1,0,1,1,0,1,22,0,0,1,1
26,0,2,5,11,0,1,0,5,10,0,10,22,0,0,1,1
26,1260,5,5,12,6,2,4,3,10,0,10,0,0,0,1,2
26,0,5,5,12,6,1,0,2,1,0,1,0,0,0,1,0
26,0,1,5,16,0,1,0,1,1,0,1,0,0,0,1,0
26,0,7,5,12,1,2,0,1,1,0,1,0,0,0,1,0
26,0,3,5,12,2,1,0,2,1,0,1,0,0,0,1,1
26,0,4,5,24,0,1,0,1,10,0,10,0,0,0,1,0
26,0,18,5,42,0,1,0,1,10,0,10,22,0,0,1,0
26,0,19,5,8,0,1,0,2,10,0,10,19,0,0,1,1
26,4447,1,5,12,2,1,0,1,1,0,1,0,0,0,1,0
